kind,path,shape,dtype,size,num_attrs
dataset,/2oc6,"(124, 256)",float32,31744,0
dataset,/2ocd,"(336, 256)",float32,86016,0
dataset,/2ocp,"(229, 256)",float32,58624,0
dataset,/2od0,"(103, 256)",float32,26368,0
dataset,/2od4,"(101, 256)",float32,25856,0
dataset,/2od5,"(91, 256)",float32,23296,0
dataset,/2od6,"(110, 256)",float32,28160,0
dataset,/2odf,"(252, 256)",float32,64512,0
dataset,/2odg_chain_id_A,"(89, 256)",float32,22784,0
dataset,/2odg_chain_id_C,"(47, 256)",float32,12032,0
dataset,/2odk,"(52, 256)",float32,13312,0
dataset,/2oeb,"(152, 256)",float32,38912,0
dataset,/2oee,"(95, 256)",float32,24320,0
dataset,/2oeq,"(117, 256)",float32,29952,0
dataset,/2oez,"(244, 256)",float32,62464,0
dataset,/2ofy,"(82, 256)",float32,20992,0
dataset,/2ogk,"(142, 256)",float32,36352,0
dataset,/2ogq,"(216, 256)",float32,55296,0
dataset,/2oh3,"(152, 256)",float32,38912,0
dataset,/2ohw,"(128, 256)",float32,32768,0
dataset,/2oi6,"(452, 256)",float32,115712,0
dataset,/2oi8,"(209, 256)",float32,53504,0
dataset,/2oie,"(109, 256)",float32,27904,0
dataset,/2oik,"(140, 256)",float32,35840,0
dataset,/2oiw,"(133, 256)",float32,34048,0
dataset,/2ok0_chain_id_B,"(219, 256)",float32,56064,0
dataset,/2ok0_chain_id_C,"(233, 256)",float32,59648,0
dataset,/2ok3,"(160, 256)",float32,40960,0
dataset,/2ok5,"(716, 256)",float32,183296,0
dataset,/2okc,"(426, 256)",float32,109056,0
dataset,/2okf,"(131, 256)",float32,33536,0
dataset,/2okg,"(251, 256)",float32,64256,0
dataset,/2okq,"(127, 256)",float32,32512,0
dataset,/2oku,"(122, 256)",float32,31232,0
dataset,/2olr,"(535, 256)",float32,136960,0
dataset,/2olu,"(615, 256)",float32,157440,0
dataset,/2omo,"(105, 256)",float32,26880,0
dataset,/2omw_chain_id_A,"(461, 256)",float32,118016,0
dataset,/2omw_chain_id_B,"(105, 256)",float32,26880,0
dataset,/2omx_chain_id_A,"(462, 256)",float32,118272,0
dataset,/2omx_chain_id_B,"(107, 256)",float32,27392,0
dataset,/2omz_chain_id_A,"(466, 256)",float32,119296,0
dataset,/2omz_chain_id_B,"(105, 256)",float32,26880,0
dataset,/2ond,"(308, 256)",float32,78848,0
dataset,/2onf,"(140, 256)",float32,35840,0
dataset,/2onk_chain_id_A,"(240, 256)",float32,61440,0
dataset,/2onk_chain_id_E,"(252, 256)",float32,64512,0
dataset,/2onk_chain_id_I,"(311, 256)",float32,79616,0
dataset,/2ons,"(314, 256)",float32,80384,0
dataset,/2oo2,"(76, 256)",float32,19456,0
dataset,/2oo3,"(271, 256)",float32,69376,0
dataset,/2ooc,"(105, 256)",float32,26880,0
dataset,/2ood,"(465, 256)",float32,119040,0
dataset,/2ooe,"(530, 256)",float32,135680,0
dataset,/2ooi,"(161, 256)",float32,41216,0
dataset,/2ooj,"(134, 256)",float32,34304,0
dataset,/2ook,"(125, 256)",float32,32000,0
dataset,/2ool,"(308, 256)",float32,78848,0
dataset,/2oox_chain_id_A,"(128, 256)",float32,32768,0
dataset,/2oox_chain_id_B,"(93, 256)",float32,23808,0
dataset,/2oox_chain_id_F,"(333, 256)",float32,85248,0
dataset,/2op5,"(116, 256)",float32,29696,0
dataset,/2opl,"(182, 256)",float32,46592,0
dataset,/2opo,"(85, 256)",float32,21760,0
dataset,/2oq0,"(192, 256)",float32,49152,0
dataset,/2oq1,"(254, 256)",float32,65024,0
dataset,/2oqe,"(657, 256)",float32,168192,0
dataset,/2oqm,"(180, 256)",float32,46080,0
dataset,/2oqo,"(182, 256)",float32,46592,0
dataset,/2oqp,"(134, 256)",float32,34304,0
dataset,/2oqz,"(220, 256)",float32,56320,0
dataset,/2osl_chain_id_A,"(213, 256)",float32,54528,0
dataset,/2osl_chain_id_B,"(224, 256)",float32,57344,0
dataset,/2oso,"(159, 256)",float32,40704,0
dataset,/2ot2,"(90, 256)",float32,23040,0
dataset,/2ot3_chain_id_A,"(253, 256)",float32,64768,0
dataset,/2ot3_chain_id_B,"(160, 256)",float32,40960,0
dataset,/2ot9,"(179, 256)",float32,45824,0
dataset,/2ota,"(67, 256)",float32,17152,0
dataset,/2otm,"(151, 256)",float32,38656,0
dataset,/2ou3,"(159, 256)",float32,40704,0
dataset,/2ou6,"(183, 256)",float32,46848,0
dataset,/2ouf,"(80, 256)",float32,20480,0
dataset,/2oul_chain_id_A,"(241, 256)",float32,61696,0
dataset,/2oul_chain_id_B,"(107, 256)",float32,27392,0
dataset,/2out,"(131, 256)",float32,33536,0
dataset,/2oux,"(257, 256)",float32,65792,0
dataset,/2ov0,"(105, 256)",float32,26880,0
dataset,/2ov9,"(206, 256)",float32,52736,0
dataset,/2ovo,"(56, 256)",float32,14336,0
dataset,/2ovr_chain_id_A,"(140, 256)",float32,35840,0
dataset,/2ovr_chain_id_B,"(444, 256)",float32,113664,0
dataset,/2ovx,"(159, 256)",float32,40704,0
dataset,/2own,"(259, 256)",float32,66304,0
dataset,/2owp,"(129, 256)",float32,33024,0
dataset,/2ox6,"(163, 256)",float32,41728,0
dataset,/2ox7,"(144, 256)",float32,36864,0
dataset,/2oy9,"(84, 256)",float32,21504,0
dataset,/2oyo,"(186, 256)",float32,47616,0
dataset,/2oyr,"(249, 256)",float32,63744,0
dataset,/2oyz,"(94, 256)",float32,24064,0
dataset,/2oz4_chain_id_A,"(265, 256)",float32,67840,0
dataset,/2oz4_chain_id_B,"(214, 256)",float32,54784,0
dataset,/2oz4_chain_id_C,"(211, 256)",float32,54016,0
dataset,/2oz6,"(206, 256)",float32,52736,0
dataset,/2oza_chain_id_A,"(334, 256)",float32,85504,0
dataset,/2oza_chain_id_B,"(343, 256)",float32,87808,0
dataset,/2ozb_chain_id_C,"(126, 256)",float32,32256,0
dataset,/2ozb_chain_id_F,"(242, 256)",float32,61952,0
dataset,/2ozg,"(388, 256)",float32,99328,0
dataset,/2ozk,"(306, 256)",float32,78336,0
dataset,/2ozl_chain_id_A,"(362, 256)",float32,92672,0
dataset,/2ozl_chain_id_B,"(330, 256)",float32,84480,0
dataset,/2ozn_chain_id_A,"(133, 256)",float32,34048,0
dataset,/2ozn_chain_id_B,"(131, 256)",float32,33536,0
dataset,/2ozu,"(261, 256)",float32,66816,0
dataset,/2ozz,"(231, 256)",float32,59136,0
dataset,/2p02,"(380, 256)",float32,97280,0
dataset,/2p06,"(88, 256)",float32,22528,0
dataset,/2p0l,"(269, 256)",float32,68864,0
dataset,/2p0m,"(662, 256)",float32,169472,0
dataset,/2p0s,"(132, 256)",float32,33792,0
dataset,/2p0t,"(148, 256)",float32,37888,0
dataset,/2p0v,"(443, 256)",float32,113408,0
dataset,/2p10,"(271, 256)",float32,69376,0
dataset,/2p12,"(166, 256)",float32,42496,0
dataset,/2p13,"(85, 256)",float32,21760,0
dataset,/2p19,"(148, 256)",float32,37888,0
dataset,/2p1a,"(150, 256)",float32,38400,0
dataset,/2p1r,"(293, 256)",float32,75008,0
dataset,/2p1t,"(217, 256)",float32,55552,0
dataset,/2p24_chain_id_A,"(182, 256)",float32,46592,0
dataset,/2p24_chain_id_B,"(202, 256)",float32,51712,0
dataset,/2p2e,"(119, 256)",float32,30464,0
dataset,/2p3h,"(98, 256)",float32,25088,0
dataset,/2p3p,"(200, 256)",float32,51200,0
dataset,/2p3r,"(510, 256)",float32,130560,0
dataset,/2p3u_chain_id_A,"(51, 256)",float32,13056,0
dataset,/2p3u_chain_id_B,"(235, 256)",float32,60160,0
dataset,/2p3y,"(461, 256)",float32,118016,0
dataset,/2p41,"(259, 256)",float32,66304,0
dataset,/2p49_chain_id_A,"(123, 256)",float32,31488,0
dataset,/2p49_chain_id_B,"(123, 256)",float32,31488,0
dataset,/2p4k,"(198, 256)",float32,50688,0
dataset,/2p4o,"(302, 256)",float32,77312,0
dataset,/2p4p,"(84, 256)",float32,21504,0
dataset,/2p4w,"(198, 256)",float32,50688,0
dataset,/2p54,"(267, 256)",float32,68352,0
dataset,/2p5i,"(265, 256)",float32,67840,0
dataset,/2p5k,"(63, 256)",float32,16128,0
dataset,/2p5m,"(82, 256)",float32,20992,0
dataset,/2p5z,"(377, 256)",float32,96512,0
dataset,/2p61,"(116, 256)",float32,29696,0
dataset,/2p62,"(241, 256)",float32,61696,0
dataset,/2p67,"(316, 256)",float32,80896,0
dataset,/2p6b_chain_id_B,"(357, 256)",float32,91392,0
dataset,/2p6b_chain_id_E,"(153, 256)",float32,39168,0
dataset,/2p6r,"(686, 256)",float32,175616,0
dataset,/2p6v,"(97, 256)",float32,24832,0
dataset,/2p7i,"(229, 256)",float32,58624,0
dataset,/2p7j,"(274, 256)",float32,70144,0
dataset,/2p7t_chain_id_A,"(219, 256)",float32,56064,0
dataset,/2p7t_chain_id_B,"(212, 256)",float32,54272,0
dataset,/2p7t_chain_id_C,"(103, 256)",float32,26368,0
dataset,/2p7v_chain_id_A,"(152, 256)",float32,38912,0
dataset,/2p7v_chain_id_B,"(68, 256)",float32,17408,0
dataset,/2p81,"(44, 256)",float32,11264,0
dataset,/2p82,"(312, 256)",float32,79872,0
dataset,/2p84,"(133, 256)",float32,34048,0
dataset,/2p8i,"(117, 256)",float32,29952,0
dataset,/2p8t,"(186, 256)",float32,47616,0
dataset,/2p90,"(271, 256)",float32,69376,0
dataset,/2p92,"(108, 256)",float32,27648,0
dataset,/2p97,"(201, 256)",float32,51456,0
dataset,/2p9b,"(411, 256)",float32,105216,0
dataset,/2pa2,"(109, 256)",float32,27904,0
dataset,/2pa7,"(135, 256)",float32,34560,0
dataset,/2pag,"(135, 256)",float32,34560,0
dataset,/2paj,"(431, 256)",float32,110336,0
dataset,/2paq,"(178, 256)",float32,45568,0
dataset,/2pb1,"(394, 256)",float32,100864,0
dataset,/2pb9,"(184, 256)",float32,47104,0
dataset,/2pbd_chain_id_A,"(362, 256)",float32,92672,0
dataset,/2pbd_chain_id_B,"(139, 256)",float32,35584,0
dataset,/2pbe,"(272, 256)",float32,69632,0
dataset,/2pbk,"(228, 256)",float32,58368,0
dataset,/2pbl,"(262, 256)",float32,67072,0
dataset,/2pbz,"(297, 256)",float32,76032,0
dataset,/2pc6,"(164, 256)",float32,41984,0
dataset,/2pcp_chain_id_A,"(216, 256)",float32,55296,0
dataset,/2pcp_chain_id_B,"(230, 256)",float32,58880,0
dataset,/2pcs,"(157, 256)",float32,40192,0
dataset,/2pd1,"(103, 256)",float32,26368,0
dataset,/2pd4,"(274, 256)",float32,70144,0
dataset,/2peo,"(115, 256)",float32,29440,0
dataset,/2peq,"(109, 256)",float32,27904,0
dataset,/2pf1,"(121, 256)",float32,30976,0
dataset,/2pf5,"(96, 256)",float32,24576,0
dataset,/2pfx,"(191, 256)",float32,48896,0
dataset,/2pg3,"(222, 256)",float32,56832,0
dataset,/2pg4,"(91, 256)",float32,23296,0
dataset,/2pgc,"(207, 256)",float32,52992,0
dataset,/2pgd,"(473, 256)",float32,121088,0
dataset,/2pgg,"(769, 256)",float32,196864,0
dataset,/2phc,"(216, 256)",float32,55296,0
dataset,/2phd,"(352, 256)",float32,90112,0
dataset,/2phl,"(369, 256)",float32,94464,0
dataset,/2phn,"(249, 256)",float32,63744,0
dataset,/2php,"(186, 256)",float32,47616,0
dataset,/2phz,"(277, 256)",float32,70912,0
dataset,/2pi0,"(112, 256)",float32,28672,0
dataset,/2pi2_chain_id_A,"(131, 256)",float32,33536,0
dataset,/2pi2_chain_id_F,"(119, 256)",float32,30464,0
dataset,/2pi6,"(362, 256)",float32,92672,0
dataset,/2pi8,"(335, 256)",float32,85760,0
dataset,/2pia,"(321, 256)",float32,82176,0
dataset,/2pie,"(132, 256)",float32,33792,0
dataset,/2pif,"(257, 256)",float32,65792,0
dataset,/2pih,"(123, 256)",float32,31488,0
dataset,/2pii,"(112, 256)",float32,28672,0
dataset,/2pil,"(157, 256)",float32,40192,0
dataset,/2pjq,"(214, 256)",float32,54784,0
dataset,/2pjs,"(114, 256)",float32,29184,0
dataset,/2pju,"(213, 256)",float32,54528,0
dataset,/2pjy_chain_id_A,"(112, 256)",float32,28672,0
dataset,/2pjy_chain_id_B,"(108, 256)",float32,27648,0
dataset,/2pjy_chain_id_C,"(79, 256)",float32,20224,0
dataset,/2pk7,"(64, 256)",float32,16384,0
dataset,/2pk8,"(94, 256)",float32,24064,0
dataset,/2pkg_chain_id_A,"(579, 256)",float32,148224,0
dataset,/2pkg_chain_id_C,"(80, 256)",float32,20480,0
dataset,/2pkh,"(142, 256)",float32,36352,0
dataset,/2pkq_chain_id_B,"(339, 256)",float32,86784,0
dataset,/2pkq_chain_id_F,"(362, 256)",float32,92672,0
dataset,/2pkw,"(253, 256)",float32,64768,0
dataset,/2pl1,"(120, 256)",float32,30720,0
dataset,/2pl5,"(362, 256)",float32,92672,0
dataset,/2plc,"(274, 256)",float32,70144,0
dataset,/2plg,"(152, 256)",float32,38912,0
dataset,/2plh,"(45, 256)",float32,11520,0
dataset,/2pli,"(84, 256)",float32,21504,0
dataset,/2pls,"(86, 256)",float32,22016,0
dataset,/2plt,"(100, 256)",float32,25600,0
dataset,/2ply,"(216, 256)",float32,55296,0
dataset,/2pmk,"(243, 256)",float32,62208,0
dataset,/2pmr,"(76, 256)",float32,19456,0
dataset,/2pn2,"(137, 256)",float32,35072,0
dataset,/2png,"(89, 256)",float32,22784,0
dataset,/2pnr_chain_id_A,"(379, 256)",float32,97024,0
dataset,/2pnr_chain_id_C,"(79, 256)",float32,20224,0
dataset,/2pnw,"(360, 256)",float32,92160,0
dataset,/2pnx,"(51, 256)",float32,13056,0
dataset,/2po6_chain_id_A,"(275, 256)",float32,70400,0
dataset,/2po6_chain_id_B,"(99, 256)",float32,25344,0
dataset,/2po6_chain_id_D,"(246, 256)",float32,62976,0
dataset,/2po6_chain_id_G,"(207, 256)",float32,52992,0
dataset,/2pof,"(220, 256)",float32,56320,0
dataset,/2pon,"(156, 256)",float32,39936,0
dataset,/2por,"(301, 256)",float32,77056,0
dataset,/2pp4,"(107, 256)",float32,27392,0
dataset,/2pp6,"(91, 256)",float32,23296,0
dataset,/2ppn,"(107, 256)",float32,27392,0
dataset,/2ppq,"(316, 256)",float32,80896,0
dataset,/2ppx,"(61, 256)",float32,15616,0
dataset,/2pq3,"(74, 256)",float32,18944,0
dataset,/2pq6,"(453, 256)",float32,115968,0
dataset,/2pqr_chain_id_B,"(124, 256)",float32,31744,0
dataset,/2pqr_chain_id_D,"(45, 256)",float32,11520,0
dataset,/2pr9,"(261, 256)",float32,66816,0
dataset,/2prd,"(174, 256)",float32,44544,0
dataset,/2pro,"(145, 256)",float32,37120,0
dataset,/2prr,"(191, 256)",float32,48896,0
dataset,/2prv,"(153, 256)",float32,39168,0
dataset,/2psb,"(293, 256)",float32,75008,0
dataset,/2psm_chain_id_A,"(117, 256)",float32,29952,0
dataset,/2psm_chain_id_D,"(69, 256)",float32,17664,0
dataset,/2pso,"(198, 256)",float32,50688,0
dataset,/2psp,"(105, 256)",float32,26880,0
dataset,/2psq,"(290, 256)",float32,74240,0
dataset,/2pst,"(61, 256)",float32,15616,0
dataset,/2pt0,"(313, 256)",float32,80128,0
dataset,/2pta,"(35, 256)",float32,8960,0
dataset,/2ptd,"(296, 256)",float32,75776,0
dataset,/2ptf,"(206, 256)",float32,52736,0
dataset,/2pth,"(193, 256)",float32,49408,0
dataset,/2ptl,"(78, 256)",float32,19968,0
dataset,/2ptz,"(431, 256)",float32,110336,0
dataset,/2pu9_chain_id_A,"(110, 256)",float32,28160,0
dataset,/2pu9_chain_id_B,"(74, 256)",float32,18944,0
dataset,/2pu9_chain_id_C,"(111, 256)",float32,28416,0
dataset,/2pul,"(392, 256)",float32,100352,0
dataset,/2puz,"(404, 256)",float32,103424,0
dataset,/2pv2,"(103, 256)",float32,26368,0
dataset,/2pv4,"(145, 256)",float32,37120,0
dataset,/2pv7,"(280, 256)",float32,71680,0
dataset,/2pva,"(331, 256)",float32,84736,0
dataset,/2pvb,"(108, 256)",float32,27648,0
dataset,/2pw4,"(183, 256)",float32,46848,0
dataset,/2pw6,"(248, 256)",float32,63488,0
dataset,/2pw9,"(240, 256)",float32,61440,0
dataset,/2pwa,"(279, 256)",float32,71424,0
dataset,/2pww,"(115, 256)",float32,29440,0
dataset,/2pxr,"(145, 256)",float32,37120,0
dataset,/2pxy_chain_id_A,"(119, 256)",float32,30464,0
dataset,/2pxy_chain_id_B,"(115, 256)",float32,29440,0
dataset,/2pxy_chain_id_C,"(183, 256)",float32,46848,0
dataset,/2pxy_chain_id_D,"(191, 256)",float32,48896,0
dataset,/2py5,"(564, 256)",float32,144384,0
dataset,/2py6,"(375, 256)",float32,96000,0
dataset,/2py8,"(123, 256)",float32,31488,0
dataset,/2pyq,"(114, 256)",float32,29184,0
dataset,/2pyt,"(128, 256)",float32,32768,0
dataset,/2pzz,"(133, 256)",float32,34048,0
dataset,/2q02,"(272, 256)",float32,69632,0
dataset,/2q03,"(133, 256)",float32,34048,0
dataset,/2q07,"(279, 256)",float32,71424,0
dataset,/2q09,"(404, 256)",float32,103424,0
dataset,/2q0i,"(300, 256)",float32,76800,0
dataset,/2q0t,"(258, 256)",float32,66048,0
dataset,/2q0z,"(290, 256)",float32,74240,0
dataset,/2q1m,"(116, 256)",float32,29696,0
dataset,/2q22,"(131, 256)",float32,33536,0
dataset,/2q37,"(143, 256)",float32,36608,0
dataset,/2q3l,"(126, 256)",float32,32256,0
dataset,/2q3n_chain_id_A,"(247, 256)",float32,63232,0
dataset,/2q3n_chain_id_B,"(261, 256)",float32,66816,0
dataset,/2q3z,"(663, 256)",float32,169728,0
dataset,/2q46,"(253, 256)",float32,64768,0
dataset,/2q49,"(345, 256)",float32,88320,0
dataset,/2q4m,"(173, 256)",float32,44288,0
dataset,/2q4o,"(177, 256)",float32,45312,0
dataset,/2q4q,"(122, 256)",float32,31232,0
dataset,/2q5b,"(105, 256)",float32,26880,0
dataset,/2q66,"(525, 256)",float32,134400,0
dataset,/2q78,"(136, 256)",float32,34816,0
dataset,/2q79,"(75, 256)",float32,19200,0
dataset,/2q7r,"(148, 256)",float32,37888,0
dataset,/2q7s,"(280, 256)",float32,71680,0
dataset,/2q7w,"(385, 256)",float32,98560,0
dataset,/2q80,"(287, 256)",float32,73472,0
dataset,/2q86_chain_id_B,"(233, 256)",float32,59648,0
dataset,/2q86_chain_id_C,"(193, 256)",float32,49408,0
dataset,/2q8o,"(125, 256)",float32,32000,0
dataset,/2q8z,"(330, 256)",float32,84480,0
dataset,/2q9o,"(559, 256)",float32,143104,0
dataset,/2qaa,"(204, 256)",float32,52224,0
dataset,/2qal_chain_id_B,"(206, 256)",float32,52736,0
dataset,/2qal_chain_id_C,"(205, 256)",float32,52480,0
dataset,/2qal_chain_id_D,"(150, 256)",float32,38400,0
dataset,/2qal_chain_id_E,"(100, 256)",float32,25600,0
dataset,/2qal_chain_id_F,"(150, 256)",float32,38400,0
dataset,/2qal_chain_id_G,"(129, 256)",float32,33024,0
dataset,/2qal_chain_id_H,"(127, 256)",float32,32512,0
dataset,/2qal_chain_id_I,"(98, 256)",float32,25088,0
dataset,/2qal_chain_id_J,"(117, 256)",float32,29952,0
dataset,/2qal_chain_id_K,"(123, 256)",float32,31488,0
dataset,/2qal_chain_id_L,"(114, 256)",float32,29184,0
dataset,/2qal_chain_id_M,"(100, 256)",float32,25600,0
dataset,/2qal_chain_id_N,"(88, 256)",float32,22528,0
dataset,/2qal_chain_id_O,"(82, 256)",float32,20992,0
dataset,/2qal_chain_id_P,"(80, 256)",float32,20480,0
dataset,/2qal_chain_id_Q,"(55, 256)",float32,14080,0
dataset,/2qal_chain_id_R,"(79, 256)",float32,20224,0
dataset,/2qal_chain_id_S,"(85, 256)",float32,21760,0
dataset,/2qal_chain_id_T,"(218, 256)",float32,55808,0
dataset,/2qal_chain_id_U,"(51, 256)",float32,13056,0
dataset,/2qam_chain_id_AA,"(176, 256)",float32,45056,0
dataset,/2qam_chain_id_BA,"(103, 256)",float32,26368,0
dataset,/2qam_chain_id_C,"(141, 256)",float32,36096,0
dataset,/2qam_chain_id_CA,"(93, 256)",float32,23808,0
dataset,/2qam_chain_id_D,"(271, 256)",float32,69376,0
dataset,/2qam_chain_id_DA,"(77, 256)",float32,19712,0
dataset,/2qam_chain_id_E,"(209, 256)",float32,53504,0
dataset,/2qam_chain_id_EA,"(79, 256)",float32,20224,0
dataset,/2qam_chain_id_F,"(121, 256)",float32,30976,0
dataset,/2qam_chain_id_G,"(114, 256)",float32,29184,0
dataset,/2qam_chain_id_H,"(201, 256)",float32,51456,0
dataset,/2qam_chain_id_I,"(58, 256)",float32,14848,0
dataset,/2qam_chain_id_J,"(56, 256)",float32,14336,0
dataset,/2qam_chain_id_K,"(38, 256)",float32,9728,0
dataset,/2qam_chain_id_L,"(50, 256)",float32,12800,0
dataset,/2qam_chain_id_M,"(64, 256)",float32,16384,0
dataset,/2qam_chain_id_N,"(94, 256)",float32,24064,0
dataset,/2qam_chain_id_O,"(46, 256)",float32,11776,0
dataset,/2qam_chain_id_P,"(143, 256)",float32,36608,0
dataset,/2qam_chain_id_Q,"(136, 256)",float32,34816,0
dataset,/2qam_chain_id_R,"(63, 256)",float32,16128,0
dataset,/2qam_chain_id_S,"(149, 256)",float32,38144,0
dataset,/2qam_chain_id_T,"(142, 256)",float32,36352,0
dataset,/2qam_chain_id_U,"(120, 256)",float32,30720,0
dataset,/2qam_chain_id_V,"(116, 256)",float32,29696,0
dataset,/2qam_chain_id_W,"(117, 256)",float32,29952,0
dataset,/2qam_chain_id_X,"(110, 256)",float32,28160,0
dataset,/2qam_chain_id_Y,"(102, 256)",float32,26112,0
dataset,/2qam_chain_id_Z,"(178, 256)",float32,45568,0
dataset,/2qap,"(358, 256)",float32,91648,0
dataset,/2qdy_chain_id_A,"(197, 256)",float32,50432,0
dataset,/2qdy_chain_id_B,"(211, 256)",float32,54016,0
dataset,/2qed,"(252, 256)",float32,64512,0
dataset,/2qee,"(424, 256)",float32,108544,0
dataset,/2qf3,"(205, 256)",float32,52480,0
dataset,/2qfa_chain_id_A,"(137, 256)",float32,35072,0
dataset,/2qfa_chain_id_B,"(62, 256)",float32,15872,0
dataset,/2qfa_chain_id_C,"(45, 256)",float32,11520,0
dataset,/2qfi,"(286, 256)",float32,73216,0
dataset,/2qfk,"(137, 256)",float32,35072,0
dataset,/2qfr,"(424, 256)",float32,108544,0
dataset,/2qgm,"(406, 256)",float32,103936,0
dataset,/2qgs,"(210, 256)",float32,53760,0
dataset,/2qi2,"(317, 256)",float32,81152,0
dataset,/2qif,"(69, 256)",float32,17664,0
dataset,/2qiy_chain_id_A,"(141, 256)",float32,36096,0
dataset,/2qiy_chain_id_B,"(25, 256)",float32,6400,0
dataset,/2qj2,"(175, 256)",float32,44800,0
dataset,/2qjz,"(121, 256)",float32,30976,0
dataset,/2qkl_chain_id_A,"(121, 256)",float32,30976,0
dataset,/2qkl_chain_id_B,"(90, 256)",float32,23040,0
dataset,/2qkw_chain_id_A,"(101, 256)",float32,25856,0
dataset,/2qkw_chain_id_B,"(292, 256)",float32,74752,0
dataset,/2qlv_chain_id_A,"(147, 256)",float32,37632,0
dataset,/2qlv_chain_id_B,"(172, 256)",float32,44032,0
dataset,/2qlv_chain_id_C,"(315, 256)",float32,80640,0
dataset,/2qm8,"(322, 256)",float32,82432,0
dataset,/2qmm,"(195, 256)",float32,49920,0
dataset,/2qms,"(113, 256)",float32,28928,0
dataset,/2qmw,"(263, 256)",float32,67328,0
dataset,/2qn6_chain_id_A,"(396, 256)",float32,101376,0
dataset,/2qn6_chain_id_B,"(90, 256)",float32,23040,0
dataset,/2qp8,"(390, 256)",float32,99840,0
dataset,/2qpv,"(132, 256)",float32,33792,0
dataset,/2qqi,"(315, 256)",float32,80640,0
dataset,/2qqm,"(442, 256)",float32,113152,0
dataset,/2qqn_chain_id_A,"(154, 256)",float32,39424,0
dataset,/2qqn_chain_id_B,"(230, 256)",float32,58880,0
dataset,/2qqn_chain_id_C,"(214, 256)",float32,54784,0
dataset,/2qqr,"(118, 256)",float32,30208,0
dataset,/2qr0_chain_id_A,"(213, 256)",float32,54528,0
dataset,/2qr0_chain_id_B,"(221, 256)",float32,56576,0
dataset,/2qr0_chain_id_D,"(97, 256)",float32,24832,0
dataset,/2qrd_chain_id_A,"(118, 256)",float32,30208,0
dataset,/2qrd_chain_id_C,"(333, 256)",float32,85248,0
dataset,/2qrd_chain_id_E,"(92, 256)",float32,23552,0
dataset,/2qrr,"(98, 256)",float32,25088,0
dataset,/2qs8,"(406, 256)",float32,103936,0
dataset,/2qsb,"(85, 256)",float32,21760,0
dataset,/2qsc_chain_id_A,"(215, 256)",float32,55040,0
